id,lat,lon,name,level,geocode_data,city,state,latlng,county
97,32.1461159,-85.7138547,Bullock County Hospital,4,"{u'geometry': {u'location': {u'lat': 32.1459079, u'lng': -85.714485}, u'viewport': {u'northeast': {u'lat': 32.14725688029149, u'lng': -85.71313601970849}, u'southwest': {u'lat': 32.14455891970849, u'lng': -85.7158339802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'112', u'types': [u'street_number'], u'short_name': u'112'}, {u'long_name': u'West Conecuh Avenue', u'types': [u'route'], u'short_name': u'W Conecuh Ave'}, {u'long_name': u'Union Springs', u'types': [u'locality', u'political'], u'short_name': u'Union Springs'}, {u'long_name': u'Bullock County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Bullock County'}, {u'long_name': u'Alabama', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'AL'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'36089', u'types': [u'postal_code'], u'short_name': u'36089'}], u'place_id': u'ChIJKUCdFh2vjYgRA9NHH79s5OY', u'formatted_address': u'112 W Conecuh Ave, Union Springs, AL 36089, USA', u'types': [u'street_address']}",Union Springs,Alabama,"32.1461159,-85.7138547",Bullock County
1584,32.0850857,-96.5037615,Navarro Regional HospitalÌ´Ì_,4,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 32.0851622, u'lng': -96.50299079999999}, u'southwest': {u'lat': 32.0849968, u'lng': -96.5042031}}, u'viewport': {u'northeast': {u'lat': 32.0864284802915, u'lng': -96.50224796970849}, u'southwest': {u'lat': 32.0837305197085, u'lng': -96.50494593029151}}, u'location': {u'lat': 32.0850858, u'lng': -96.5037615}}, u'address_components': [{u'long_name': u'3165-3217', u'types': [u'street_number'], u'short_name': u'3165-3217'}, {u'long_name': u'Texas 22', u'types': [u'route'], u'short_name': u'TX-22'}, {u'long_name': u'Corsicana', u'types': [u'locality', u'political'], u'short_name': u'Corsicana'}, {u'long_name': u'Navarro County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Navarro County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'75110', u'types': [u'postal_code'], u'short_name': u'75110'}], u'place_id': u'EikzMTY1LTMyMTcgVFgtMjIsIENvcnNpY2FuYSwgVFggNzUxMTAsIFVTQQ', u'formatted_address': u'3165-3217 TX-22, Corsicana, TX 75110, USA', u'types': [u'route', u'street_address']}",Corsicana,Texas,"32.0850857,-96.5037615",Navarro County
970,32.0363231,-88.7280203,H. C. Watkins Memorial Hospital,4,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 32.0364844, u'lng': -88.72801070000001}, u'southwest': {u'lat': 32.0347326, u'lng': -88.728042}}, u'viewport': {u'northeast': {u'lat': 32.0369574802915, u'lng': -88.72667736970851}, u'southwest': {u'lat': 32.0342595197085, u'lng': -88.72937533029152}}, u'location': {u'lat': 32.0363231, u'lng': -88.7280203}}, u'address_components': [{u'long_name': u'483-611', u'types': [u'street_number'], u'short_name': u'483-611'}, {u'long_name': u'South Archusa Avenue', u'types': [u'route'], u'short_name': u'MS-145'}, {u'long_name': u'Quitman', u'types': [u'locality', u'political'], u'short_name': u'Quitman'}, {u'long_name': u'Clarke County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Clarke County'}, {u'long_name': u'Mississippi', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'MS'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'39355', u'types': [u'postal_code'], u'short_name': u'39355'}], u'place_id': u'Ei00ODMtNjExIFMgQXJjaHVzYSBBdmUsIFF1aXRtYW4sIE1TIDM5MzU1LCBVU0E', u'formatted_address': u'483-611 MS-145, Quitman, MS 39355, USA', u'types': [u'route', u'street_address']}",Quitman,Mississippi,"32.0363231,-88.7280203",Clarke County
426,32.0298628,-81.0892514,Memorial Health,1,"{u'geometry': {u'location': {u'lat': 32.029986, u'lng': -81.0894845}, u'viewport': {u'northeast': {u'lat': 32.0313349802915, u'lng': -81.0881355197085}, u'southwest': {u'lat': 32.0286370197085, u'lng': -81.09083348029151}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'4700', u'types': [u'street_number'], u'short_name': u'4700'}, {u'long_name': u'Waters Avenue', u'types': [u'route'], u'short_name': u'Waters Ave'}, {u'long_name': u'Midtown', u'types': [u'neighborhood', u'political'], u'short_name': u'Midtown'}, {u'long_name': u'Savannah', u'types': [u'locality', u'political'], u'short_name': u'Savannah'}, {u'long_name': u'Chatham County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Chatham County'}, {u'long_name': u'Georgia', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'GA'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'31404', u'types': [u'postal_code'], u'short_name': u'31404'}], u'place_id': u'ChIJufjrke91-4gRsGm1SLN6VW0', u'formatted_address': u'4700 Waters Ave, Savannah, GA 31404, USA', u'types': [u'street_address']}",Savannah,Georgia,"32.0298628,-81.0892514",Chatham County
1646,32.0130504,-97.099183,Hill Regional Hospital,4,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 32.0138978, u'lng': -97.09858349999999}, u'southwest': {u'lat': 32.0119981, u'lng': -97.0999093}}, u'viewport': {u'northeast': {u'lat': 32.01429693029149, u'lng': -97.09789741970849}, u'southwest': {u'lat': 32.0115989697085, u'lng': -97.1005953802915}}, u'location': {u'lat': 32.0130504, u'lng': -97.099183}}, u'address_components': [{u'long_name': u'101', u'types': [u'street_number'], u'short_name': u'101'}, {u'long_name': u'Circle Drive', u'types': [u'route'], u'short_name': u'Circle Dr'}, {u'long_name': u'Hillsboro', u'types': [u'locality', u'political'], u'short_name': u'Hillsboro'}, {u'long_name': u'Hill County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Hill County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'76645', u'types': [u'postal_code'], u'short_name': u'76645'}, {u'long_name': u'2670', u'types': [u'postal_code_suffix'], u'short_name': u'2670'}], u'place_id': u'ChIJbdVVJy-oT4YRS3m1_ctFdvE', u'formatted_address': u'101 Circle Dr, Hillsboro, TX 76645, USA', u'types': [u'premise']}",Hillsboro,Texas,"32.0130504,-97.099183",Hill County
1704,31.9967021,-102.0996081,Midland Memorial Hospital,3,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 31.9976284, u'lng': -102.097731}, u'southwest': {u'lat': 31.9956243, u'lng': -102.1004971}}, u'viewport': {u'northeast': {u'lat': 31.9979753302915, u'lng': -102.097731}, u'southwest': {u'lat': 31.9952773697085, u'lng': -102.1004971}}, u'location': {u'lat': 31.9966263, u'lng': -102.099114}}, u'address_components': [{u'long_name': u'2200', u'types': [u'street_number'], u'short_name': u'2200'}, {u'long_name': u'West Illinois Avenue', u'types': [u'route'], u'short_name': u'W Illinois Ave'}, {u'long_name': u'Midland', u'types': [u'locality', u'political'], u'short_name': u'Midland'}, {u'long_name': u'Midland County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Midland County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'79701', u'types': [u'postal_code'], u'short_name': u'79701'}], u'place_id': u'ChIJjUkevV7Y-4YRTvbX4_shE_I', u'formatted_address': u'2200 W Illinois Ave, Midland, TX 79701, USA', u'types': [u'premise']}",Midland,Texas,"31.9967021,-102.0996081",Midland County
34,31.9909813,-87.2905456,John Paul Jones Hospital,4,"{u'geometry': {u'location': {u'lat': 31.9910208, u'lng': -87.2903601}, u'viewport': {u'northeast': {u'lat': 31.9923697802915, u'lng': -87.28901111970849}, u'southwest': {u'lat': 31.9896718197085, u'lng': -87.29170908029151}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'103', u'types': [u'street_number'], u'short_name': u'103'}, {u'long_name': u'Union Street', u'types': [u'route'], u'short_name': u'Union St'}, {u'long_name': u'Camden', u'types': [u'locality', u'political'], u'short_name': u'Camden'}, {u'long_name': u'Wilcox County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Wilcox County'}, {u'long_name': u'Alabama', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'AL'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'36726', u'types': [u'postal_code'], u'short_name': u'36726'}], u'place_id': u'ChIJweHgP5eUj4gRKSE8JqIGNv4', u'formatted_address': u'103 Union St, Camden, AL 36726, USA', u'types': [u'street_address']}",Camden,Alabama,"31.9909813,-87.2905456",Wilcox County
1576,31.9792501,-98.5631559,Comanche County Medical Center,4,"{u'geometry': {u'location': {u'lat': 31.979261, u'lng': -98.561729}, u'viewport': {u'northeast': {u'lat': 31.9806099802915, u'lng': -98.5603800197085}, u'southwest': {u'lat': 31.9779120197085, u'lng': -98.56307798029151}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'10401', u'types': [u'street_number'], u'short_name': u'10401'}, {u'long_name': u'Texas 16', u'types': [u'route'], u'short_name': u'TX-16'}, {u'long_name': u'Comanche', u'types': [u'locality', u'political'], u'short_name': u'Comanche'}, {u'long_name': u'Comanche County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Comanche County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'76442', u'types': [u'postal_code'], u'short_name': u'76442'}, {u'long_name': u'4464', u'types': [u'postal_code_suffix'], u'short_name': u'4464'}], u'place_id': u'ChIJpREhg63-UIYRS-l8sajryx0', u'formatted_address': u'10401 TX-16, Comanche, TX 76442, USA', u'types': [u'street_address']}",Comanche,Texas,"31.9792501,-98.5631559",Comanche County
414,31.9774769,-83.7813708,Crisp Regional Hospital,4,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 31.9780931, u'lng': -83.7808798}, u'southwest': {u'lat': 31.9768607, u'lng': -83.7818618}}, u'viewport': {u'northeast': {u'lat': 31.9788258802915, u'lng': -83.7800218197085}, u'southwest': {u'lat': 31.9761279197085, u'lng': -83.7827197802915}}, u'location': {u'lat': 31.9774769, u'lng': -83.7813708}}, u'address_components': [{u'long_name': u'902', u'types': [u'street_number'], u'short_name': u'902'}, {u'long_name': u'7th Street North', u'types': [u'route'], u'short_name': u'7th St N'}, {u'long_name': u'Cordele', u'types': [u'locality', u'political'], u'short_name': u'Cordele'}, {u'long_name': u'Crisp County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Crisp County'}, {u'long_name': u'Georgia', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'GA'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'31015', u'types': [u'postal_code'], u'short_name': u'31015'}, {u'long_name': u'3234', u'types': [u'postal_code_suffix'], u'short_name': u'3234'}], u'place_id': u'ChIJ0Q0ghN868ogRkimENM-oeOU', u'formatted_address': u'902 7th St N, Cordele, GA 31015, USA', u'types': [u'premise']}",Cordele,Georgia,"31.9774769,-83.7813708",Crisp County
952,31.969099,-89.886392,Simpson County General Hospital,4,"{u'geometry': {u'location': {u'lat': 31.969099, u'lng': -89.886392}, u'viewport': {u'northeast': {u'lat': 31.9704479802915, u'lng': -89.88504301970849}, u'southwest': {u'lat': 31.9677500197085, u'lng': -89.88774098029151}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'1842', u'types': [u'street_number'], u'short_name': u'1842'}, {u'long_name': u'Simpson Highway 149', u'types': [u'route'], u'short_name': u'Simpson Hwy 149'}, {u'long_name': u'Mendenhall', u'types': [u'locality', u'political'], u'short_name': u'Mendenhall'}, {u'long_name': u'Simpson County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Simpson County'}, {u'long_name': u'Mississippi', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'MS'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'39114', u'types': [u'postal_code'], u'short_name': u'39114'}, {u'long_name': u'3438', u'types': [u'postal_code_suffix'], u'short_name': u'3438'}], u'place_id': u'ChIJ-QoAPPWigogRLcdUjaa-t90', u'formatted_address': u'1842 Simpson Hwy 149, Mendenhall, MS 39114, USA', u'types': [u'street_address']}",Mendenhall,Mississippi,"31.969099,-89.886392",Simpson County
167,31.9643549,-110.3071635,Benson Hospital,4,"{u'geometry': {u'location': {u'lat': 31.9643328, u'lng': -110.3071936}, u'viewport': {u'northeast': {u'lat': 31.9656817802915, u'lng': -110.3058446197085}, u'southwest': {u'lat': 31.9629838197085, u'lng': -110.3085425802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'350', u'types': [u'street_number'], u'short_name': u'350'}, {u'long_name': u'South Ocotillo Avenue', u'types': [u'route'], u'short_name': u'S Ocotillo Ave'}, {u'long_name': u'Benson', u'types': [u'locality', u'political'], u'short_name': u'Benson'}, {u'long_name': u'Cochise County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Cochise County'}, {u'long_name': u'Arizona', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'AZ'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'85602', u'types': [u'postal_code'], u'short_name': u'85602'}], u'place_id': u'ChIJX8IXib8C14YRmyn8mc0f02Y', u'formatted_address': u'350 S Ocotillo Ave, Benson, AZ 85602, USA', u'types': [u'street_address']}",Benson,Arizona,"31.9643549,-110.3071635",Cochise County
1664,31.960715,-95.270981,East Texas Medical Center ‰Û¡ÌÝÌÕ Jacksonville,4,"{u'geometry': {u'location': {u'lat': 31.960715, u'lng': -95.270981}, u'viewport': {u'northeast': {u'lat': 31.9620639802915, u'lng': -95.26963201970848}, u'southwest': {u'lat': 31.9593660197085, u'lng': -95.27232998029149}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'501', u'types': [u'street_number'], u'short_name': u'501'}, {u'long_name': u'South Ragsdale Street', u'types': [u'route'], u'short_name': u'S Ragsdale St'}, {u'long_name': u'Jacksonville', u'types': [u'locality', u'political'], u'short_name': u'Jacksonville'}, {u'long_name': u'Cherokee County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Cherokee County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'75766', u'types': [u'postal_code'], u'short_name': u'75766'}, {u'long_name': u'2434', u'types': [u'postal_code_suffix'], u'short_name': u'2434'}], u'place_id': u'ChIJJWwN_mI8SIYRaetJaCcBBQE', u'formatted_address': u'501 S Ragsdale St, Jacksonville, TX 75766, USA', u'types': [u'street_address']}",Jacksonville,Texas,"31.960715,-95.270981",Cherokee County
1665,31.9385287,-95.247809,Mother Frances Hospital ‰Û¡ÌÝÌÕ Jacksonville,4,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 31.93932349999999, u'lng': -95.2470724}, u'southwest': {u'lat': 31.937734, u'lng': -95.2485457}}, u'viewport': {u'northeast': {u'lat': 31.9398777302915, u'lng': -95.24646006970849}, u'southwest': {u'lat': 31.9371797697085, u'lng': -95.2491580302915}}, u'location': {u'lat': 31.9385287, u'lng': -95.247809}}, u'address_components': [{u'long_name': u'2026', u'types': [u'street_number'], u'short_name': u'2026'}, {u'long_name': u'South Jackson Street', u'types': [u'route'], u'short_name': u'S Jackson St'}, {u'long_name': u'Jacksonville', u'types': [u'locality', u'political'], u'short_name': u'Jacksonville'}, {u'long_name': u'Cherokee County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Cherokee County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'75766', u'types': [u'postal_code'], u'short_name': u'75766'}, {u'long_name': u'5822', u'types': [u'postal_code_suffix'], u'short_name': u'5822'}], u'place_id': u'ChIJRwUjf-c8SIYRWGc3nBvKZy8', u'formatted_address': u'2026 S Jackson St, Jacksonville, TX 75766, USA', u'types': [u'premise']}",Jacksonville,Texas,"31.9385287,-95.247809",Cherokee County
46,31.8887,-85.1562,Medical Center Barbour,3,"{u'geometry': {u'location': {u'lat': 31.8887, u'lng': -85.1562}, u'viewport': {u'northeast': {u'lat': 31.8900489802915, u'lng': -85.15485101970849}, u'southwest': {u'lat': 31.8873510197085, u'lng': -85.1575489802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'820', u'types': [u'street_number'], u'short_name': u'820'}, {u'long_name': u'West Washington Street', u'types': [u'route'], u'short_name': u'W Washington St'}, {u'long_name': u'Eufaula', u'types': [u'locality', u'political'], u'short_name': u'Eufaula'}, {u'long_name': u'Barbour County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Barbour County'}, {u'long_name': u'Alabama', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'AL'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'36027', u'types': [u'postal_code'], u'short_name': u'36027'}], u'place_id': u'ChIJUV_VZHBHjYgRDbEmjA2IA_o', u'formatted_address': u'820 W Washington St, Eufaula, AL 36027, USA', u'types': [u'street_address']}",Eufaula,Alabama,"31.8887,-85.1562",Barbour County
948,31.8701265,-89.7288322,Magee General Hospital,4,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 31.870337, u'lng': -89.728814}, u'southwest': {u'lat': 31.8701126, u'lng': -89.72943529999999}}, u'viewport': {u'northeast': {u'lat': 31.8715737802915, u'lng': -89.72777566970849}, u'southwest': {u'lat': 31.8688758197085, u'lng': -89.7304736302915}}, u'location': {u'lat': 31.8701056, u'lng': -89.7288427}}, u'address_components': [{u'long_name': u'422-424', u'types': [u'street_number'], u'short_name': u'422-424'}, {u'long_name': u'Simpson Highway 149', u'types': [u'route'], u'short_name': u'Simpson Hwy 149'}, {u'long_name': u'Magee', u'types': [u'locality', u'political'], u'short_name': u'Magee'}, {u'long_name': u'Simpson County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Simpson County'}, {u'long_name': u'Mississippi', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'MS'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'39111', u'types': [u'postal_code'], u'short_name': u'39111'}], u'place_id': u'Ei00MjItNDI0IFNpbXBzb24gSHd5IDE0OSwgTWFnZWUsIE1TIDM5MTExLCBVU0E', u'formatted_address': u'422-424 Simpson Hwy 149, Magee, MS 39111, USA', u'types': [u'route', u'street_address']}",Magee,Mississippi,"31.8701265,-89.7288322",Simpson County
1716,31.8519932,-102.3640237,Odessa Regional Medical Center,4,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 31.8524283, u'lng': -102.3633767}, u'southwest': {u'lat': 31.8514038, u'lng': -102.3645659}}, u'viewport': {u'northeast': {u'lat': 31.8532650302915, u'lng': -102.3626223197085}, u'southwest': {u'lat': 31.8505670697085, u'lng': -102.3653202802915}}, u'location': {u'lat': 31.851916, u'lng': -102.3639713}}, u'address_components': [{u'long_name': u'520', u'types': [u'street_number'], u'short_name': u'520'}, {u'long_name': u'East 6th Street', u'types': [u'route'], u'short_name': u'E 6th St'}, {u'long_name': u'Odessa', u'types': [u'locality', u'political'], u'short_name': u'Odessa'}, {u'long_name': u'Ector County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Ector County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'79761', u'types': [u'postal_code'], u'short_name': u'79761'}, {u'long_name': u'4527', u'types': [u'postal_code_suffix'], u'short_name': u'4527'}], u'place_id': u'ChIJIXKbrlzJ-4YRhQq8fAd6uVk', u'formatted_address': u'520 E 6th St, Odessa, TX 79761, USA', u'types': [u'premise']}",Odessa,Texas,"31.8519932,-102.3640237",Ector County
1672,31.8501067,-103.0900463,Winkler County Memorial Hospital,4,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 31.8504071, u'lng': -103.0895898}, u'southwest': {u'lat': 31.8490009, u'lng': -103.0901451}}, u'viewport': {u'northeast': {u'lat': 31.8510529802915, u'lng': -103.0885184697085}, u'southwest': {u'lat': 31.8483550197085, u'lng': -103.0912164302915}}, u'location': {u'lat': 31.8501067, u'lng': -103.0900463}}, u'address_components': [{u'long_name': u'801-899', u'types': [u'street_number'], u'short_name': u'801-899'}, {u'long_name': u'Jeffee Drive', u'types': [u'route'], u'short_name': u'Jeffee Dr'}, {u'long_name': u'Kermit', u'types': [u'locality', u'political'], u'short_name': u'Kermit'}, {u'long_name': u'Winkler County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Winkler County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'79745', u'types': [u'postal_code'], u'short_name': u'79745'}, {u'long_name': u'4610', u'types': [u'postal_code_suffix'], u'short_name': u'4610'}], u'place_id': u'Eig4MDEtODk5IEplZmZlZSBEciwgS2VybWl0LCBUWCA3OTc0NSwgVVNB', u'formatted_address': u'801-899 Jeffee Dr, Kermit, TX 79745, USA', u'types': [u'route', u'street_address']}",Kermit,Texas,"31.8501067,-103.0900463",Winkler County
1715,31.845174,-102.373534,Medical Center Hospital,2,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 31.8460143, u'lng': -102.3728851}, u'southwest': {u'lat': 31.844382, u'lng': -102.375694}}, u'viewport': {u'northeast': {u'lat': 31.8465471302915, u'lng': -102.3728851}, u'southwest': {u'lat': 31.8438491697085, u'lng': -102.375694}}, u'location': {u'lat': 31.8451981, u'lng': -102.3742895}}, u'address_components': [{u'long_name': u'500', u'types': [u'street_number'], u'short_name': u'500'}, {u'long_name': u'West 4th Street', u'types': [u'route'], u'short_name': u'W 4th St'}, {u'long_name': u'Odessa', u'types': [u'locality', u'political'], u'short_name': u'Odessa'}, {u'long_name': u'Ector County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Ector County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'79761', u'types': [u'postal_code'], u'short_name': u'79761'}], u'place_id': u'ChIJQ1ffSWHJ-4YRV-YxWpupxT8', u'formatted_address': u'500 W 4th St, Odessa, TX 79761, USA', u'types': [u'premise']}",Odessa,Texas,"31.845174,-102.373534",Ector County
59,31.8291371,-86.6463258,L.V. Stabler Memorial Hospital,3,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 31.829718, u'lng': -86.6457073}, u'southwest': {u'lat': 31.8285562, u'lng': -86.6469443}}, u'viewport': {u'northeast': {u'lat': 31.8304860802915, u'lng': -86.64497681970849}, u'southwest': {u'lat': 31.8277881197085, u'lng': -86.64767478029151}}, u'location': {u'lat': 31.8291371, u'lng': -86.6463258}}, u'address_components': [{u'long_name': u'29', u'types': [u'street_number'], u'short_name': u'29'}, {u'long_name': u'L V Stabler Drive', u'types': [u'route'], u'short_name': u'L V Stabler Dr'}, {u'long_name': u'Greenville', u'types': [u'locality', u'political'], u'short_name': u'Greenville'}, {u'long_name': u'Butler County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Butler County'}, {u'long_name': u'Alabama', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'AL'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'36037', u'types': [u'postal_code'], u'short_name': u'36037'}], u'place_id': u'ChIJhQZ7qW48jogRhXE20prAkkU', u'formatted_address': u'29 L V Stabler Dr, Greenville, AL 36037, USA', u'types': [u'premise']}",Greenville,Alabama,"31.8291371,-86.6463258",Butler County
1572,31.8285987,-99.4252374,Coleman County Medical Center,4,"{u'geometry': {u'location': {u'lat': 31.8283425, u'lng': -99.4254359}, u'viewport': {u'northeast': {u'lat': 31.82969148029149, u'lng': -99.42408691970849}, u'southwest': {u'lat': 31.8269935197085, u'lng': -99.4267848802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'316', u'types': [u'street_number'], u'short_name': u'316'}, {u'long_name': u'South Pecos Street', u'types': [u'route'], u'short_name': u'S Pecos St'}, {u'long_name': u'Coleman', u'types': [u'locality', u'political'], u'short_name': u'Coleman'}, {u'long_name': u'Coleman County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Coleman County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'76834', u'types': [u'postal_code'], u'short_name': u'76834'}, {u'long_name': u'4159', u'types': [u'postal_code_suffix'], u'short_name': u'4159'}], u'place_id': u'ChIJd_IAs80kV4YRMlzr3LNPkLE', u'formatted_address': u'316 S Pecos St, Coleman, TX 76834, USA', u'types': [u'street_address']}",Coleman,Texas,"31.8285987,-99.4252374",Coleman County
1613,31.8217016,-106.4624541,William Beaumont Army Medical Center,3,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 31.8221784, u'lng': -106.461987}, u'southwest': {u'lat': 31.8212248, u'lng': -106.4629213}}, u'viewport': {u'northeast': {u'lat': 31.8230505802915, u'lng': -106.4611051697085}, u'southwest': {u'lat': 31.8203526197085, u'lng': -106.4638031302915}}, u'location': {u'lat': 31.8217016, u'lng': -106.4624541}}, u'address_components': [{u'long_name': u'5005', u'types': [u'street_number'], u'short_name': u'5005'}, {u'long_name': u'North Piedras Street', u'types': [u'route'], u'short_name': u'N Piedras St'}, {u'long_name': u'El Paso', u'types': [u'locality', u'political'], u'short_name': u'El Paso'}, {u'long_name': u'El Paso County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'El Paso County'}, {u'long_name': u'Texas', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'TX'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'79930', u'types': [u'postal_code'], u'short_name': u'79930'}, {u'long_name': u'4210', u'types': [u'postal_code_suffix'], u'short_name': u'4210'}], u'place_id': u'ChIJHYTsvl1X54YRHgpPvX9yu4s', u'formatted_address': u'5005 N Piedras St, El Paso, TX 79930, USA', u'types': [u'premise']}",El Paso,Texas,"31.8217016,-106.4624541",El Paso County
